Name,Year,Site,Transect,Quadrat,Point,Row,Column,Alleviate level,Label,Functional Group,Machine suggestion 1,Machine confidence 1,Machine suggestion 2,Machine confidence 2,Machine suggestion 3,Machine confidence 3,Machine suggestion 4,Machine confidence 4,Machine suggestion 5,Machine confidence 5
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,9,627,2420,100,ZOS,ZOANT,ZOS,82,TFL,7,TCC,3,ARC,3,CNA/CC,1
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,10,117,2162,100,ZOS,ZOANT,ZOS,83,TFL,7,ARC,3,TCC,3,CNA/CC,1
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,11,524,1386,100,BRSP,MFL,BRSP,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,12,1824,2899,100,TFL,TURF,TFL,62,TCC,20,ARC,7,CNA/CC,3,SHAD,2
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,13,1500,1125,100,TFL,TURF,TFL,50,ZOS,16,TCC,15,ARC,6,CNA/CC,5
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,14,1678,2324,100,ZOS,ZOANT,ZOS,51,TFL,25,TCC,11,ARC,5,CNA/CC,3
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,15,1221,2959,100,TFL,TURF,TCC,32,TFL,32,ZOS,20,ARC,5,CNA/CC,3
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,16,1318,2517,100,ZOS,ZOANT,ZOS,81,TFL,7,TCC,5,ARC,3,CNA/CC,1
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,17,604,1969,100,ZOS,ZOANT,ZOS,82,TFL,7,ARC,3,TCC,3,CNA/CC,1
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,18,679,2058,100,ZOS,ZOANT,ZOS,75,TCC,10,TFL,7,ARC,3,CNA/CC,1
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,19,2452,2337,100,TFL,TURF,TFL,76,CNA/CC,4,ARC,4,TCC,4,SHAD,3
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,20,786,853,100,TCC,TURF,TCC,75,TFL,15,ARC,3,CNA/CC,2,SHAD,1
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,21,415,2634,100,ZOS,ZOANT,ZOS,83,TFL,7,ARC,3,TCC,3,CNA/CC,1
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,22,510,2390,100,ZOS,ZOANT,ZOS,75,TCC,9,TFL,7,ARC,3,CNA/CC,2
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,23,742,2011,100,ZOS,ZOANT,ZOS,82,TFL,7,TCC,4,ARC,3,CNA/CC,1
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,24,2258,2700,100,DICT,MFC,DICT,77,TFL,10,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,25,931,605,100,TCC,TURF,TCC,43,TFL,39,ARC,5,CNA/CC,3,ZOS,3
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,26,381,1553,100,ZOS,ZOANT,ZOS,33,ARC,28,TFL,16,TCC,10,CNA/CC,6
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,27,1590,597,100,TFL,TURF,TFL,48,TCC,32,ARC,9,CNA/CC,3,SHAD,2
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,28,1143,693,100,ZOS,ZOANT,ZOS,45,TFL,36,TCC,6,ARC,4,CNA/CC,3
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,29,292,682,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,30,1163,1223,100,TCC,TURF,TCC,82,TFL,9,ARC,3,CNA/CC,2,SHAD,1
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,31,1913,2705,100,TCC,TURF,TCC,44,TFL,39,ARC,5,CNA/CC,4,ZOS,2
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,32,1768,2225,100,TFL,TURF,TFL,58,ZOS,11,TCC,10,CNA/CC,8,ARC,6
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,33,1053,570,100,TCC,TURF,TCC,62,TFL,27,ARC,3,CNA/CC,2,SHAD,1
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,34,2274,2372,100,TFL,TURF,TFL,51,TCC,37,ARC,4,CNA/CC,3,ZOS,1
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,35,808,971,100,TCC,TURF,TCC,71,TFL,17,CNA/CC,3,ARC,3,ZOS,1
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,36,1526,1998,100,TCC,TURF,TCC,75,TFL,16,ARC,3,CNA/CC,2,ZOS,1
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,37,2395,2599,100,TFL,TURF,TFL,71,TCC,8,ARC,5,CNA/CC,4,ZOS,3
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,38,1674,2983,100,CAUV,MFL,CAUV,80,TFL,9,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,39,413,2335,100,ZOS,ZOANT,ZOS,83,TFL,7,TCC,3,ARC,3,CNA/CC,1
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,40,1889,2011,100,TCC,TURF,TCC,50,TFL,38,ARC,4,ZOS,2,CNA/CC,2
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,41,516,2543,100,ZOS,ZOANT,ZOS,83,TFL,7,TCC,3,ARC,3,CNA/CC,1
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,42,1211,833,100,TFL,TURF,TFL,69,CNA/CC,8,TCC,6,ARC,5,SHAD,5
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,43,2095,1711,100,TFL,TURF,TFL,63,CNA/CC,12,TCC,9,ARC,5,SHAD,2
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,44,2206,1428,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,45,280,2907,100,ZOS,ZOANT,ZOS,80,TFL,7,TCC,5,ARC,3,CNA/CC,2
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,46,2475,2771,100,TFL,TURF,TFL,41,CNA/CC,23,ARC,8,TCC,8,SHAD,5
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,47,754,2170,100,ZOS,ZOANT,ZOS,81,TFL,7,TCC,5,ARC,3,CNA/CC,1
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,48,907,991,100,TCC,TURF,TCC,74,TFL,16,ARC,3,CNA/CC,2,SHAD,1
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,49,928,2553,100,ZOS,ZOANT,ZOS,74,TCC,11,TFL,7,ARC,3,CNA/CC,1
FB_2015_aberta_t1_q (9).JPG,2015,Falsa Barreta,1,9,50,1783,1557,100,ZOS,ZOANT,ZOS,56,TFL,23,TCC,7,ARC,5,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,1,93,996,100,TCC,TURF,TCC,62,TFL,16,ZOS,11,ARC,4,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,2,2211,2337,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,3,726,2711,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,4,1213,1110,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,5,573,1299,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,6,1183,513,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,7,1563,1921,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,8,1255,2767,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,9,767,1204,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,10,2386,2617,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,11,2066,1445,100,CAUV,MFL,CAUV,81,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,12,294,1497,100,ZOS,ZOANT,ZOS,82,TFL,7,ARC,3,TCC,3,CNA/CC,1
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,13,2054,1321,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,14,2257,1728,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,15,1999,1379,100,CAUV,MFL,CAUV,81,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,16,613,2532,100,TFL,TURF,TFL,38,ZOS,20,ARC,15,TCC,11,CNA/CC,5
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,17,1302,2746,100,CAUV,MFL,CAUV,75,TFL,9,ARC,4,TCC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,18,1510,1603,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,19,1715,667,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,20,1670,2694,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,21,224,2208,100,TCC,TURF,TCC,56,TFL,27,CNA/CC,4,ARC,4,ZOS,3
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,22,1138,2712,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,23,1473,990,100,BRSP,MFL,BRSP,67,TFL,11,CAUV,5,TCC,4,ARC,4
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,24,2070,696,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,25,578,1972,100,ZOS,ZOANT,ZOS,82,TFL,7,ARC,3,TCC,3,CNA/CC,1
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,26,2133,2114,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,27,1357,586,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,28,1123,1421,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,29,131,515,100,CAUV,MFL,CAUV,78,TFL,9,TCC,4,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,30,1884,1923,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,31,518,2684,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,32,887,590,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,33,1947,2015,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,34,377,936,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,35,431,664,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,36,1692,1079,100,CAUV,MFL,CAUV,81,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,37,2268,2582,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,38,958,2768,100,TCC,TURF,TCC,70,TFL,12,ZOS,7,ARC,4,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,39,1040,2855,100,ZOS,ZOANT,ZOS,36,TFL,25,TCC,20,ARC,6,CNA/CC,3
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,40,1874,2005,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,41,957,957,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,42,1288,2855,100,TFL,TURF,TFL,37,CAUV,32,TCC,6,ARC,6,CNA/CC,4
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,43,1793,646,100,CAUV,MFL,CAUV,81,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,44,2330,560,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,45,488,2017,100,ARC,SUB,ARC,60,TFL,21,TCC,10,CNA/CC,3,ZOS,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,46,2154,1007,100,BRSP,MFL,BRSP,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,47,257,828,100,TCC,TURF,TCC,76,TFL,13,ARC,3,CNA/CC,2,SHAD,1
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,48,1404,1040,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,49,1148,811,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (10).JPG,2015,Falsa Barreta,3,10,50,76,1092,100,ZOS,ZOANT,ZOS,67,TFL,14,TCC,6,ARC,4,SHAD,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,1,869,1333,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,2,1128,3049,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,3,2087,2761,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,4,1063,2761,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,5,2488,3169,100,TFL,TURF,TFL,40,SHAD,32,ARC,7,TCC,6,CNA/CC,5
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,6,279,2221,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,7,1006,2297,100,TCC,TURF,TCC,61,CNA/CC,15,TFL,13,ARC,4,ZOS,1
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,8,2431,1983,100,TCC,TURF,TCC,82,TFL,8,ARC,3,CNA/CC,2,ZOS,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,9,403,3013,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,10,2166,1621,100,TFL,TURF,TFL,35,TCC,29,ZOS,18,ARC,5,CNA/CC,4
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,11,1146,2516,100,ZOS,ZOANT,ZOS,73,TCC,11,TFL,8,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,12,1409,3073,100,CAUV,MFL,CAUV,80,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,13,2310,1964,100,TCC,TURF,TCC,71,TFL,11,ZOS,8,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,14,1638,2464,100,BRSP,MFL,BRSP,81,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,15,2272,1622,100,TCC,TURF,TCC,54,ZOS,23,TFL,12,ARC,4,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,16,906,852,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,17,1690,1663,100,BRSP,MFL,BRSP,65,TFL,16,TCC,5,ARC,4,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,18,742,2366,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,19,2487,1234,100,TCC,TURF,TCC,55,TFL,25,ZOS,5,CNA/CC,4,ARC,4
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,20,2105,1336,100,TCC,TURF,TCC,67,TFL,15,ARC,5,ZOS,5,CNA/CC,3
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,21,1640,1616,100,TFL,TURF,TFL,64,BRSP,12,TCC,7,ARC,5,CNA/CC,3
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,22,1606,1336,100,TCC,TURF,TCC,84,TFL,7,ARC,3,CNA/CC,2,SHAD,1
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,23,709,1756,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,24,432,1883,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,25,2279,2343,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,26,2355,2268,100,ZOS,ZOANT,ZOS,33,TFL,30,TCC,22,ARC,5,CNA/CC,4
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,27,1460,2148,100,TCC,TURF,TCC,51,ZOS,22,TFL,14,ARC,4,CNA/CC,3
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,28,1409,3166,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,29,1757,2741,100,BRSP,MFL,BRSP,72,TFL,9,TCC,5,ARC,4,ZOS,3
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,30,2294,1396,100,TCC,TURF,TCC,71,TFL,11,ZOS,8,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,31,289,1817,100,CAUV,MFL,CAUV,80,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,32,1378,2822,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,33,2039,822,100,TFL,TURF,TFL,54,TCC,11,CNA/CC,11,SHAD,9,ARC,6
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,34,414,3053,100,CAUV,MFL,CAUV,79,TFL,8,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,35,667,1182,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,36,1731,1517,100,TCC,TURF,TCC,45,TFL,39,CNA/CC,4,ARC,4,ZOS,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,37,1426,2525,100,ZOS,ZOANT,ZOS,83,TFL,7,ARC,3,TCC,3,CNA/CC,1
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,38,1164,1518,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,39,488,3146,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,40,302,932,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,41,926,2649,100,CAUV,MFL,CAUV,75,TFL,9,TCC,6,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,42,1593,2987,100,BRSP,MFL,BRSP,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,43,1996,1485,100,TFL,TURF,TFL,26,BRSP,25,CAUV,11,ZOS,9,ARC,8
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,44,1208,3160,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,45,1968,2027,100,TCC,TURF,TCC,37,TFL,31,ZOS,14,ARC,6,CNA/CC,4
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,46,985,1574,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,47,936,1155,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,48,2152,1019,100,TFL,TURF,TFL,75,TCC,12,ARC,4,CNA/CC,2,ZOS,1
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,49,2310,1214,100,DICT,MFC,DICT,44,TFL,28,TCC,7,ZOS,6,ARC,5
FB_2015_aberta_t3_q (1).JPG,2015,Falsa Barreta,3,1,50,851,2749,100,CAUV,MFL,CAUV,82,TFL,7,TCC,3,ARC,3,CNA/CC,2
FB_2015_aberta_t3_q (2).JPG,2015,Falsa Barreta,3,2,1,1950,959,100,TFL,TURF,TFL,73,TCC,9,CNA/CC,6,ARC,5,ZOS,2
FB_2015_aberta_t3_q (2).JPG,2015,Falsa Barreta,3,2,2,1209,2213,100,ZOS,ZOANT,ZOS,75,TFL,14,ARC,3,TCC,3,CNA/CC,2
FB_2015_aberta_t3_q (2).JPG,2015,Falsa Barreta,3,2,3,955,1152,100,TFL,TURF,TFL,79,TCC,11,ARC,3,CNA/CC,2,SHAD,1
FB_2015_aberta_t3_q (2).JPG,2015,Falsa Barreta,3,2,4,2332,992,100,TFL,TURF,TFL,85,TCC,5,ARC,3,CNA/CC,2,SHAD,1
FB_2015_aberta_t3_q (2).JPG,2015,Falsa Barreta,3,2,5,629,1879,100,TFL,TURF,TFL,52,TCC,36,ARC,4,CNA/CC,2,SHAD,1
FB_2015_aberta_t3_q (2).JPG,2015,Falsa Barreta,3,2,6,878,2059,100,TFL,TURF,TFL,58,TCC,20,ZOS,7,ARC,6,CNA/CC,4
FB_2015_aberta_t3_q (2).JPG,2015,Falsa Barreta,3,2,7,1106,1306,100,TFL,TURF,TFL,84,TCC,5,ARC,3,CNA/CC,2,DICT,1
FB_2015_aberta_t3_q (2).JPG,2015,Falsa Barreta,3,2,8,409,2543,100,ARC,SUB,ARC,83,TFL,7,TCC,3,CNA/CC,2,SHAD,1
FB_2015_aberta_t3_q (2).JPG,2015,Falsa Barreta,3,2,9,540,855,100,TFL,TURF,TFL,76,ARC,6,TCC,6,BRSP,3,CNA/CC,2
FB_2015_aberta_t3_q (2).JPG,2015,Falsa Barreta,3,2,10,2059,2605,100,ARC,SUB,ARC,45,TFL,36,TCC,10,CNA/CC,3,SHAD,1
FB_2015_aberta_t3_q (2).JPG,2015,Falsa Barreta,3,2,11,1684,2987,100,TFL,TURF,TFL,31,ZOS,30,TCC,13,ARC,7,CNA/CC,5
FB_2015_aberta_t3_q (2).JPG,2015,Falsa Barreta,3,2,12,944,2736,100,TCC,TURF,TCC,42,TFL,39,ARC,5,ZOS,4,CNA/CC,3
FB_2015_aberta_t3_q (2).JPG,2015,Falsa Barreta,3,2,13,2214,1738,100,TCC,TURF,TCC,62,TFL,26,ARC,4,CNA/CC,2,SHAD,1
